Timedate,Max,Mean,Min
23.7.02:00,972.0,897.2727272727273,821.0
23.7.03:00,941.0,897.0909090909091,812.0
23.7.04:00,981.0,917.7272727272727,794.0
23.7.05:00,1116.0,1017.8181818181819,818.0
23.7.06:00,1286.0,1136.7272727272727,859.0
23.7.07:00,1392.0,1204.5454545454545,900.0
23.7.08:00,1449.0,1239.7272727272727,936.0
23.7.09:00,1475.0,1277.2727272727273,976.0
23.7.10:00,1491.0,1283.8181818181818,998.0
23.7.11:00,1490.0,1279.8181818181818,1019.0
23.7.12:00,1507.0,1290.2727272727273,1027.0
23.7.13:00,1490.0,1277.7272727272727,1025.0
23.7.14:00,1467.0,1257.909090909091,1016.0
23.7.15:00,1409.0,1210.1818181818182,999.0
23.7.16:00,1341.0,1169.8181818181818,986.0
23.7.17:00,1287.0,1127.6363636363637,968.0
23.7.18:00,1226.0,1091.5454545454545,953.0
23.7.19:00,1171.0,1050.3636363636363,944.0
23.7.20:00,1131.0,1020.5454545454545,932.0
23.7.21:00,1113.0,1005.7272727272727,916.0
23.7.22:00,1048.0,964.4545454545455,889.0
23.7.23:00,1003.0,934.0,861.0
23.8.00:00,1285.0,1129.5454545454545,931.0
23.8.01:00,1276.0,1114.6363636363637,894.0
23.8.02:00,1266.0,1113.8181818181818,897.0
23.8.03:00,1296.0,1134.0,901.0
23.8.04:00,1390.0,1197.4545454545455,908.0
23.8.05:00,1635.0,1353.1818181818182,913.0
23.8.06:00,1880.0,1539.8181818181818,955.0
23.8.07:00,1983.0,1621.2727272727273,992.0
23.8.08:00,1985.0,1643.8181818181818,1045.0
23.8.09:00,2045.0,1682.7272727272727,1079.0
23.8.10:00,2027.0,1691.1818181818182,1093.0
23.8.11:00,2027.0,1674.3636363636363,1089.0
23.8.12:00,2048.0,1676.8181818181818,1083.0
23.8.13:00,2012.0,1647.5454545454545,1101.0
23.8.14:00,1983.0,1605.909090909091,1098.0
23.8.15:00,1830.0,1511.1818181818182,1095.0
23.8.16:00,1729.0,1451.2727272727273,1093.0
23.8.17:00,1654.0,1381.5454545454545,1078.0
23.8.18:00,1616.0,1342.2727272727273,1033.0
23.8.19:00,1572.0,1320.3636363636363,1054.0
23.8.20:00,1549.0,1291.5454545454545,1042.0
23.8.21:00,1485.0,1240.7272727272727,1032.0
23.8.22:00,1397.0,1186.6363636363637,996.0
23.8.23:00,1329.0,1153.7272727272727,983.0
23.9.00:00,1311.0,1122.6363636363637,1031.0
23.9.01:00,1301.0,1115.1818181818182,1012.0
23.9.02:00,1291.0,1116.2727272727273,1024.0
23.9.03:00,1313.0,1135.8181818181818,1050.0
23.9.04:00,1407.0,1217.3636363636363,1078.0
23.9.05:00,1650.0,1408.6363636363637,1120.0
23.9.06:00,1869.0,1584.3636363636363,1146.0
23.9.07:00,1959.0,1657.6363636363637,1182.0
23.9.08:00,1968.0,1665.2727272727273,1201.0
23.9.09:00,1997.0,1702.3636363636363,1233.0
23.9.10:00,1969.0,1692.0,1230.0
23.9.11:00,1923.0,1662.8181818181818,1207.0
23.9.12:00,1881.0,1661.4545454545455,1221.0
23.9.13:00,1851.0,1625.2727272727273,1198.0
23.9.14:00,1816.0,1591.8181818181818,1166.0
23.9.15:00,1662.0,1483.8181818181818,1112.0
23.9.16:00,1572.0,1424.090909090909,1074.0
23.9.17:00,1518.0,1381.5454545454545,1084.0
23.9.18:00,1512.0,1376.7272727272727,1101.0
23.9.19:00,1480.0,1337.909090909091,1098.0
23.9.20:00,1406.0,1279.090909090909,1073.0
23.9.21:00,1321.0,1220.0,1054.0
23.9.22:00,1253.0,1163.3636363636363,1035.0
23.9.23:00,1218.0,1130.8181818181818,1031.0
24.1.00:00,1541.0,1346.6363636363637,1152.0
24.1.01:00,1525.0,1331.909090909091,1150.0
24.1.02:00,1485.0,1313.4545454545455,1141.0
24.1.03:00,1455.0,1314.2727272727273,1157.0
24.1.04:00,1481.0,1341.6363636363637,1177.0
24.1.05:00,1598.0,1427.909090909091,1198.0
24.1.06:00,1864.0,1625.3636363636363,1236.0
24.1.07:00,2152.0,1853.909090909091,1305.0
24.1.08:00,2233.0,1920.909090909091,1321.0
24.1.09:00,2215.0,1918.8181818181818,1341.0
24.1.10:00,2263.0,1950.1818181818182,1349.0
24.1.11:00,2261.0,1947.0,1366.0
24.1.12:00,2231.0,1914.3636363636363,1375.0
24.1.13:00,2234.0,1907.6363636363637,1386.0
24.1.14:00,2223.0,1871.6363636363637,1345.0
24.1.15:00,2159.0,1835.5454545454545,1345.0
24.1.16:00,2047.0,1764.0,1335.0
24.1.17:00,1954.0,1706.909090909091,1336.0
24.1.18:00,1883.0,1636.8181818181818,1286.0
24.1.19:00,1823.0,1592.8181818181818,1253.0
24.1.20:00,1752.0,1536.909090909091,1232.0
24.1.21:00,1682.0,1478.909090909091,1208.0
24.1.22:00,1602.0,1414.090909090909,1170.0
24.1.23:00,1530.0,1367.2727272727273,1126.0
24.10.00:00,1255.0,1173.4545454545455,1039.0
24.10.01:00,1264.0,1164.8181818181818,1020.0
24.10.02:00,1285.0,1164.909090909091,1002.0
24.10.03:00,1317.0,1188.3636363636363,1027.0
24.10.04:00,1419.0,1277.0,1055.0
24.10.05:00,1661.0,1469.090909090909,1114.0
24.10.06:00,1963.0,1685.4545454545455,1176.0
24.10.07:00,2060.0,1744.4545454545455,1189.0
24.10.08:00,2071.0,1757.090909090909,1219.0
24.10.09:00,2093.0,1784.5454545454545,1213.0
24.10.10:00,2085.0,1780.5454545454545,1247.0
24.10.11:00,2037.0,1736.8181818181818,1223.0
24.10.12:00,2070.0,1741.0,1212.0
24.10.13:00,2026.0,1706.1818181818182,1166.0
24.10.14:00,1987.0,1678.090909090909,1171.0
24.10.15:00,1836.0,1579.0,1171.0
24.10.16:00,1752.0,1530.5454545454545,1183.0
24.10.17:00,1705.0,1506.909090909091,1205.0
24.10.18:00,1674.0,1459.090909090909,1170.0
24.10.19:00,1612.0,1405.0,1123.0
24.10.20:00,1551.0,1342.8181818181818,1094.0
24.10.21:00,1477.0,1279.5454545454545,1052.0
24.10.22:00,1389.0,1228.8181818181818,1032.0
24.10.23:00,1341.0,1188.4545454545455,1002.0
24.11.00:00,1370.0,1230.8181818181818,1050.0
24.11.01:00,1349.0,1214.7272727272727,1036.0
24.11.02:00,1333.0,1205.2727272727273,1015.0
24.11.03:00,1334.0,1203.4545454545455,1035.0
24.11.04:00,1354.0,1224.5454545454545,1014.0
24.11.05:00,1454.0,1300.7272727272727,1051.0
24.11.06:00,1698.0,1479.6363636363637,1108.0
24.11.07:00,1958.0,1671.090909090909,1149.0
24.11.08:00,2047.0,1735.7272727272727,1187.0
24.11.09:00,2031.0,1736.909090909091,1224.0
24.11.10:00,2087.0,1769.090909090909,1263.0
24.11.11:00,2078.0,1771.3636363636363,1282.0
24.11.12:00,2037.0,1745.1818181818182,1293.0
24.11.13:00,2054.0,1751.5454545454545,1307.0
24.11.14:00,2033.0,1729.1818181818182,1306.0
24.11.15:00,2021.0,1710.090909090909,1298.0
24.11.16:00,1903.0,1655.3636363636363,1295.0
24.11.17:00,1805.0,1596.1818181818182,1274.0
24.11.18:00,1728.0,1526.7272727272727,1246.0
24.11.19:00,1674.0,1482.2727272727273,1216.0
24.11.20:00,1600.0,1434.3636363636363,1203.0
24.11.21:00,1518.0,1373.7272727272727,1169.0
24.11.22:00,1452.0,1315.0,1143.0
24.11.23:00,1390.0,1274.7272727272727,1137.0
24.12.00:00,1187.0,1031.0,931.0
24.12.01:00,1164.0,1016.5454545454545,927.0
24.12.02:00,1154.0,1004.8181818181819,923.0
24.12.03:00,1161.0,1001.8181818181819,917.0
24.12.04:00,1170.0,1009.0,915.0
24.12.05:00,1203.0,1030.8181818181818,929.0
24.12.06:00,1269.0,1086.090909090909,978.0
24.12.07:00,1322.0,1137.3636363636363,1012.0
24.12.08:00,1349.0,1155.6363636363637,1025.0
24.12.09:00,1380.0,1155.7272727272727,1035.0
24.12.10:00,1406.0,1166.090909090909,1051.0
24.12.11:00,1428.0,1161.7272727272727,1046.0
24.12.12:00,1432.0,1151.090909090909,1030.0
24.12.13:00,1430.0,1142.3636363636363,1026.0
24.12.14:00,1412.0,1125.1818181818182,1012.0
24.12.15:00,1425.0,1126.909090909091,1017.0
24.12.16:00,1437.0,1137.3636363636363,1016.0
24.12.17:00,1433.0,1119.7272727272727,992.0
24.12.18:00,1402.0,1093.1818181818182,966.0
24.12.19:00,1379.0,1074.2727272727273,953.0
24.12.20:00,1356.0,1060.1818181818182,924.0
24.12.21:00,1339.0,1041.909090909091,903.0
24.12.22:00,1319.0,1026.1818181818182,872.0
24.12.23:00,1302.0,1012.4545454545455,865.0
24.2.00:00,1567.0,1310.0,1046.0
24.2.01:00,1555.0,1293.7272727272727,1034.0
24.2.02:00,1544.0,1289.6363636363637,1031.0
24.2.03:00,1544.0,1290.2727272727273,1032.0
24.2.04:00,1590.0,1314.090909090909,1032.0
24.2.05:00,1682.0,1402.6363636363637,1056.0
24.2.06:00,1927.0,1603.1818181818182,1106.0
24.2.07:00,2166.0,1782.4545454545455,1131.0
24.2.08:00,2239.0,1841.909090909091,1155.0
24.2.09:00,2228.0,1843.090909090909,1164.0
24.2.10:00,2278.0,1863.3636363636363,1177.0
24.2.11:00,2280.0,1853.4545454545455,1188.0
24.2.12:00,2224.0,1823.090909090909,1179.0
24.2.13:00,2228.0,1821.090909090909,1177.0
24.2.14:00,2205.0,1786.6363636363637,1179.0
24.2.15:00,2207.0,1755.4545454545455,1183.0
24.2.16:00,2053.0,1665.5454545454545,1186.0
24.2.17:00,1977.0,1636.5454545454545,1213.0
24.2.18:00,1943.0,1603.1818181818182,1227.0
24.2.19:00,1873.0,1563.2727272727273,1221.0
24.2.20:00,1782.0,1508.090909090909,1194.0
24.2.21:00,1704.0,1443.1818181818182,1163.0
24.2.22:00,1675.0,1389.8181818181818,1130.0
24.2.23:00,1590.0,1344.090909090909,1110.0
24.3.00:00,1393.0,1269.909090909091,1071.0
24.3.01:00,1384.0,1248.7272727272727,1053.0
24.3.02:00,1366.0,1251.3636363636363,1077.0
24.3.03:00,1379.0,1254.7272727272727,1075.0
24.3.04:00,1412.0,1273.1818181818182,1059.0
24.3.05:00,1523.0,1348.7272727272727,1092.0
24.3.06:00,1736.0,1493.3636363636363,1099.0
24.3.07:00,2000.0,1660.7272727272727,1149.0
24.3.08:00,2108.0,1730.909090909091,1168.0
24.3.09:00,2083.0,1729.6363636363637,1214.0
24.3.10:00,2101.0,1751.4545454545455,1242.0
24.3.11:00,2091.0,1736.7272727272727,1242.0
24.3.12:00,2056.0,1698.5454545454545,1221.0
24.3.13:00,2067.0,1691.0,1198.0
24.3.14:00,2020.0,1654.1818181818182,1202.0
24.3.15:00,1975.0,1617.7272727272727,1186.0
24.3.16:00,1842.0,1545.1818181818182,1195.0
24.3.17:00,1759.0,1495.4545454545455,1199.0
24.3.18:00,1715.0,1486.090909090909,1249.0
24.3.19:00,1701.0,1468.8181818181818,1231.0
24.3.20:00,1642.0,1424.8181818181818,1237.0
24.3.21:00,1558.0,1367.5454545454545,1208.0
24.3.22:00,1488.0,1311.909090909091,1146.0
24.3.23:00,1421.0,1264.8181818181818,1080.0
24.4.00:00,1294.0,1143.7272727272727,1017.0
24.4.01:00,1289.0,1142.090909090909,1011.0
24.4.02:00,1274.0,1141.1818181818182,1010.0
24.4.03:00,1335.0,1164.2727272727273,1025.0
24.4.04:00,1433.0,1231.2727272727273,1024.0
24.4.05:00,1673.0,1396.2727272727273,1031.0
24.4.06:00,1908.0,1579.3636363636363,1053.0
24.4.07:00,2007.0,1653.2727272727273,1071.0
24.4.08:00,1990.0,1652.8181818181818,1097.0
24.4.09:00,2021.0,1680.7272727272727,1118.0
24.4.10:00,2017.0,1674.909090909091,1130.0
24.4.11:00,1976.0,1645.6363636363637,1142.0
24.4.12:00,1979.0,1642.5454545454545,1147.0
24.4.13:00,1950.0,1608.0,1132.0
24.4.14:00,1908.0,1577.909090909091,1116.0
24.4.15:00,1747.0,1480.7272727272727,1101.0
24.4.16:00,1649.0,1414.090909090909,1089.0
24.4.17:00,1578.0,1361.6363636363637,1089.0
24.4.18:00,1545.0,1333.909090909091,1086.0
24.4.19:00,1522.0,1315.6363636363637,1074.0
24.4.20:00,1480.0,1292.7272727272727,1058.0
24.4.21:00,1422.0,1248.3636363636363,1008.0
24.4.22:00,1353.0,1200.5454545454545,974.0
24.4.23:00,1308.0,1168.090909090909,950.0
24.5.00:00,1297.0,1116.909090909091,852.0
24.5.01:00,1253.0,1100.8181818181818,854.0
24.5.02:00,1276.0,1106.5454545454545,859.0
24.5.03:00,1274.0,1103.090909090909,832.0
24.5.04:00,1357.0,1156.8181818181818,839.0
24.5.05:00,1596.0,1329.2727272727273,877.0
24.5.06:00,1860.0,1520.0,921.0
24.5.07:00,2000.0,1595.7272727272727,941.0
24.5.08:00,2013.0,1605.7272727272727,991.0
24.5.09:00,2054.0,1648.2727272727273,1012.0
24.5.10:00,2038.0,1648.0,1018.0
24.5.11:00,1995.0,1622.7272727272727,1013.0
24.5.12:00,2009.0,1616.5454545454545,1016.0
24.5.13:00,1987.0,1590.4545454545455,1009.0
24.5.14:00,1910.0,1557.2727272727273,1030.0
24.5.15:00,1774.0,1452.090909090909,1021.0
24.5.16:00,1649.0,1384.5454545454545,1000.0
24.5.17:00,1577.0,1325.909090909091,967.0
24.5.18:00,1529.0,1291.7272727272727,954.0
24.5.19:00,1499.0,1250.6363636363637,943.0
24.5.20:00,1454.0,1214.4545454545455,950.0
24.5.21:00,1410.0,1193.090909090909,968.0
24.5.22:00,1347.0,1142.2727272727273,971.0
24.5.23:00,1298.0,1118.909090909091,962.0
24.6.00:00,1210.0,1025.090909090909,802.0
24.6.01:00,1185.0,1017.4545454545455,793.0
24.6.02:00,1192.0,1014.2727272727273,797.0
24.6.03:00,1177.0,1003.8181818181819,789.0
24.6.04:00,1258.0,1053.0,778.0
24.6.05:00,1482.0,1189.8181818181818,820.0
24.6.06:00,1720.0,1339.2727272727273,862.0
24.6.07:00,1806.0,1407.0,892.0
24.6.08:00,1814.0,1432.090909090909,927.0
24.6.09:00,1862.0,1468.3636363636363,955.0
24.6.10:00,1856.0,1477.6363636363637,974.0
24.6.11:00,1819.0,1461.7272727272727,968.0
24.6.12:00,1854.0,1470.6363636363637,956.0
24.6.13:00,1827.0,1449.1818181818182,947.0
24.6.14:00,1789.0,1424.7272727272727,936.0
24.6.15:00,1651.0,1345.909090909091,921.0
24.6.16:00,1574.0,1290.7272727272727,917.0
24.6.17:00,1511.0,1239.0,904.0
24.6.18:00,1449.0,1207.909090909091,893.0
24.6.19:00,1415.0,1175.2727272727273,891.0
24.6.20:00,1387.0,1141.4545454545455,873.0
24.6.21:00,1349.0,1128.2727272727273,883.0
24.6.22:00,1286.0,1091.1818181818182,876.0
24.6.23:00,1227.0,1050.1818181818182,850.0
24.7.00:00,980.0,915.1818181818181,833.0
24.7.01:00,973.0,904.2727272727273,824.0
24.7.02:00,971.0,900.6363636363636,839.0
24.7.03:00,970.0,900.8181818181819,838.0
24.7.04:00,998.0,918.7272727272727,818.0
24.7.05:00,1160.0,1016.2727272727273,846.0
24.7.06:00,1346.0,1137.5454545454545,892.0
24.7.07:00,1445.0,1207.090909090909,933.0
24.7.08:00,1497.0,1244.8181818181818,974.0
24.7.09:00,1549.0,1282.909090909091,1008.0
24.7.10:00,1556.0,1287.3636363636363,1018.0
24.7.11:00,1548.0,1282.3636363636363,1023.0
24.7.12:00,1558.0,1288.3636363636363,1027.0
24.7.13:00,1555.0,1277.7272727272727,1021.0
24.7.14:00,1530.0,1257.1818181818182,1012.0
24.7.15:00,1465.0,1212.909090909091,999.0
24.7.16:00,1396.0,1173.6363636363637,981.0
24.7.17:00,1318.0,1127.909090909091,959.0
24.7.18:00,1278.0,1097.4545454545455,948.0
24.7.19:00,1217.0,1055.5454545454545,930.0
24.7.20:00,1171.0,1028.1818181818182,914.0
24.7.21:00,1149.0,1012.5454545454545,902.0
24.7.22:00,1075.0,969.0909090909091,858.0
24.7.23:00,1029.0,935.7272727272727,824.0
24.8.00:00,1306.0,1136.2727272727273,976.0
24.8.01:00,1290.0,1122.4545454545455,935.0
24.8.02:00,1305.0,1123.6363636363637,942.0
24.8.03:00,1342.0,1148.8181818181818,941.0
24.8.04:00,1421.0,1209.7272727272727,958.0
24.8.05:00,1623.0,1367.909090909091,998.0
24.8.06:00,1866.0,1559.0,1032.0
24.8.07:00,2007.0,1644.7272727272727,1072.0
24.8.08:00,2022.0,1665.2727272727273,1107.0
24.8.09:00,2072.0,1708.090909090909,1147.0
24.8.10:00,2065.0,1708.8181818181818,1156.0
24.8.11:00,2023.0,1678.0,1165.0
24.8.12:00,2040.0,1677.0,1149.0
24.8.13:00,2039.0,1649.2727272727273,1155.0
24.8.14:00,2010.0,1610.3636363636363,1140.0
24.8.15:00,1856.0,1514.6363636363637,1127.0
24.8.16:00,1752.0,1440.8181818181818,1093.0
24.8.17:00,1697.0,1376.3636363636363,1081.0
24.8.18:00,1630.0,1332.8181818181818,1058.0
24.8.19:00,1565.0,1311.4545454545455,1045.0
24.8.20:00,1537.0,1271.090909090909,1025.0
24.8.21:00,1488.0,1219.6363636363637,983.0
24.8.22:00,1402.0,1164.1818181818182,936.0
24.8.23:00,1348.0,1127.7272727272727,917.0
24.9.00:00,1201.0,1115.2727272727273,1016.0
24.9.01:00,1195.0,1103.4545454545455,1005.0
24.9.02:00,1199.0,1101.909090909091,1002.0
24.9.03:00,1247.0,1124.0,1012.0
24.9.04:00,1341.0,1202.2727272727273,1025.0
24.9.05:00,1607.0,1396.5454545454545,1079.0
24.9.06:00,1843.0,1571.8181818181818,1116.0
24.9.07:00,1929.0,1647.4545454545455,1152.0
24.9.08:00,1915.0,1656.4545454545455,1192.0
24.9.09:00,1948.0,1691.5454545454545,1211.0
24.9.10:00,1939.0,1682.909090909091,1242.0
24.9.11:00,1910.0,1657.909090909091,1238.0
24.9.12:00,1930.0,1654.6363636363637,1231.0
24.9.13:00,1894.0,1627.090909090909,1204.0
24.9.14:00,1843.0,1589.3636363636363,1194.0
24.9.15:00,1715.0,1490.909090909091,1180.0
24.9.16:00,1661.0,1430.5454545454545,1139.0
24.9.17:00,1603.0,1382.5454545454545,1131.0
24.9.18:00,1606.0,1379.4545454545455,1146.0
24.9.19:00,1566.0,1340.5454545454545,1127.0
24.9.20:00,1502.0,1279.2727272727273,1098.0
24.9.21:00,1415.0,1221.5454545454545,1067.0
24.9.22:00,1351.0,1164.090909090909,1017.0
24.9.23:00,1317.0,1133.6363636363637,1015.0
25.1.00:00,1493.0,1337.0,1111.0
25.1.01:00,1481.0,1320.6363636363637,1132.0
25.1.02:00,1485.0,1313.7272727272727,1120.0
25.1.03:00,1487.0,1315.5454545454545,1104.0
25.1.04:00,1511.0,1343.909090909091,1129.0
25.1.05:00,1623.0,1427.4545454545455,1156.0
25.1.06:00,1867.0,1627.6363636363637,1207.0
25.1.07:00,2136.0,1838.7272727272727,1255.0
25.1.08:00,2237.0,1909.7272727272727,1278.0
25.1.09:00,2223.0,1910.3636363636363,1294.0
25.1.10:00,2248.0,1939.090909090909,1308.0
25.1.11:00,2247.0,1938.909090909091,1342.0
25.1.12:00,2211.0,1899.7272727272727,1332.0
25.1.13:00,2233.0,1894.909090909091,1334.0
25.1.14:00,2197.0,1861.6363636363637,1321.0
25.1.15:00,2160.0,1829.5454545454545,1304.0
25.1.16:00,2061.0,1755.3636363636363,1330.0
25.1.17:00,1981.0,1707.4545454545455,1323.0
25.1.18:00,1881.0,1637.6363636363637,1285.0
25.1.19:00,1837.0,1596.4545454545455,1266.0
25.1.20:00,1767.0,1543.1818181818182,1228.0
25.1.21:00,1698.0,1479.0,1174.0
25.1.22:00,1613.0,1417.4545454545455,1146.0
25.1.23:00,1520.0,1359.909090909091,1104.0
25.10.00:00,1321.0,1173.090909090909,1008.0
25.10.01:00,1301.0,1161.090909090909,992.0
25.10.02:00,1307.0,1161.1818181818182,967.0
25.10.03:00,1336.0,1180.3636363636363,988.0
25.10.04:00,1426.0,1257.1818181818182,971.0
25.10.05:00,1662.0,1437.7272727272727,1011.0
25.10.06:00,1950.0,1647.8181818181818,1056.0
25.10.07:00,2036.0,1711.5454545454545,1090.0
25.10.08:00,2009.0,1709.5454545454545,1131.0
25.10.09:00,2046.0,1741.0,1151.0
25.10.10:00,2029.0,1734.8181818181818,1171.0
25.10.11:00,1987.0,1701.8181818181818,1186.0
25.10.12:00,1991.0,1695.7272727272727,1203.0
25.10.13:00,1949.0,1661.7272727272727,1190.0
25.10.14:00,1915.0,1637.5454545454545,1194.0
25.10.15:00,1764.0,1545.0,1204.0
25.10.16:00,1724.0,1508.090909090909,1215.0
25.10.17:00,1710.0,1483.909090909091,1197.0
25.10.18:00,1667.0,1441.7272727272727,1173.0
25.10.19:00,1615.0,1393.4545454545455,1131.0
25.10.20:00,1548.0,1333.909090909091,1090.0
25.10.21:00,1471.0,1274.4545454545455,1024.0
25.10.22:00,1386.0,1215.1818181818182,1000.0
25.10.23:00,1350.0,1187.1818181818182,984.0
25.11.00:00,1355.0,1244.4545454545455,1120.0
25.11.01:00,1339.0,1227.1818181818182,1119.0
25.11.02:00,1316.0,1216.090909090909,1105.0
25.11.03:00,1332.0,1225.2727272727273,1123.0
25.11.04:00,1364.0,1246.090909090909,1126.0
25.11.05:00,1457.0,1328.8181818181818,1150.0
25.11.06:00,1705.0,1534.7272727272727,1187.0
25.11.07:00,1992.0,1744.8181818181818,1240.0
25.11.08:00,2082.0,1811.1818181818182,1250.0
25.11.09:00,2066.0,1816.2727272727273,1277.0
25.11.10:00,2110.0,1844.1818181818182,1318.0
25.11.11:00,2078.0,1841.6363636363637,1337.0
25.11.12:00,2048.0,1809.7272727272727,1357.0
25.11.13:00,2051.0,1809.090909090909,1382.0
25.11.14:00,2033.0,1776.8181818181818,1373.0
25.11.15:00,1988.0,1751.909090909091,1369.0
25.11.16:00,1892.0,1681.2727272727273,1392.0
25.11.17:00,1841.0,1619.5454545454545,1370.0
25.11.18:00,1765.0,1556.090909090909,1353.0
25.11.19:00,1698.0,1510.1818181818182,1319.0
25.11.20:00,1650.0,1453.6363636363637,1282.0
25.11.21:00,1563.0,1390.090909090909,1239.0
25.11.22:00,1515.0,1340.8181818181818,1178.0
25.11.23:00,1438.0,1290.909090909091,1150.0
25.12.00:00,1291.0,998.0,851.0
25.12.01:00,1279.0,988.8181818181819,839.0
25.12.02:00,1274.0,983.8181818181819,828.0
25.12.03:00,1273.0,985.2727272727273,834.0
25.12.04:00,1268.0,993.0,845.0
25.12.05:00,1283.0,1022.9090909090909,884.0
25.12.06:00,1317.0,1074.0,942.0
25.12.07:00,1361.0,1121.4545454545455,986.0
25.12.08:00,1380.0,1140.4545454545455,1003.0
25.12.09:00,1390.0,1139.8181818181818,1000.0
25.12.10:00,1389.0,1148.7272727272727,1012.0
25.12.11:00,1375.0,1151.0,1019.0
25.12.12:00,1351.0,1152.3636363636363,1019.0
25.12.13:00,1339.0,1147.6363636363637,1013.0
25.12.14:00,1348.0,1149.3636363636363,1017.0
25.12.15:00,1375.0,1171.0,1033.0
25.12.16:00,1418.0,1192.3636363636363,1041.0
25.12.17:00,1405.0,1175.909090909091,1019.0
25.12.18:00,1380.0,1148.090909090909,984.0
25.12.19:00,1375.0,1127.090909090909,979.0
25.12.20:00,1349.0,1103.2727272727273,963.0
25.12.21:00,1317.0,1069.7272727272727,922.0
25.12.22:00,1286.0,1043.3636363636363,908.0
25.12.23:00,1264.0,1023.0909090909091,883.0
25.2.00:00,1553.0,1311.6363636363637,1105.0
25.2.01:00,1520.0,1295.3636363636363,1093.0
25.2.02:00,1505.0,1290.4545454545455,1090.0
25.2.03:00,1498.0,1293.6363636363637,1112.0
25.2.04:00,1532.0,1315.090909090909,1151.0
25.2.05:00,1639.0,1404.7272727272727,1261.0
25.2.06:00,1886.0,1604.8181818181818,1314.0
25.2.07:00,2120.0,1785.1818181818182,1336.0
25.2.08:00,2192.0,1848.8181818181818,1364.0
25.2.09:00,2185.0,1854.5454545454545,1397.0
25.2.10:00,2230.0,1878.909090909091,1403.0
25.2.11:00,2191.0,1871.7272727272727,1406.0
25.2.12:00,2129.0,1836.2727272727273,1390.0
25.2.13:00,2111.0,1832.4545454545455,1384.0
25.2.14:00,2079.0,1805.909090909091,1362.0
25.2.15:00,2040.0,1778.090909090909,1354.0
25.2.16:00,1891.0,1687.8181818181818,1343.0
25.2.17:00,1836.0,1652.3636363636363,1335.0
25.2.18:00,1782.0,1621.1818181818182,1351.0
25.2.19:00,1726.0,1582.090909090909,1332.0
25.2.20:00,1653.0,1533.3636363636363,1297.0
25.2.21:00,1585.0,1468.8181818181818,1272.0
25.2.22:00,1525.0,1409.6363636363637,1235.0
25.2.23:00,1498.0,1359.1818181818182,1188.0
25.3.00:00,1374.0,1238.3636363636363,1038.0
25.3.01:00,1372.0,1221.5454545454545,1009.0
25.3.02:00,1379.0,1214.0,1001.0
25.3.03:00,1392.0,1219.0,996.0
25.3.04:00,1410.0,1240.4545454545455,1009.0
25.3.05:00,1528.0,1318.4545454545455,1033.0
25.3.06:00,1754.0,1471.7272727272727,1074.0
25.3.07:00,2018.0,1643.7272727272727,1126.0
25.3.08:00,2099.0,1706.5454545454545,1170.0
25.3.09:00,2102.0,1712.6363636363637,1208.0
25.3.10:00,2126.0,1733.0,1231.0
25.3.11:00,2123.0,1726.2727272727273,1225.0
25.3.12:00,2087.0,1693.3636363636363,1200.0
25.3.13:00,2096.0,1683.4545454545455,1191.0
25.3.14:00,2060.0,1662.4545454545455,1183.0
25.3.15:00,1995.0,1633.2727272727273,1185.0
25.3.16:00,1849.0,1541.7272727272727,1161.0
25.3.17:00,1781.0,1493.909090909091,1124.0
25.3.18:00,1736.0,1482.909090909091,1111.0
25.3.19:00,1752.0,1480.4545454545455,1101.0
25.3.20:00,1693.0,1432.090909090909,1067.0
25.3.21:00,1632.0,1383.090909090909,1035.0
25.3.22:00,1588.0,1338.0,1004.0
25.3.23:00,1526.0,1293.2727272727273,978.0
25.4.00:00,1294.0,1154.4545454545455,941.0
25.4.01:00,1280.0,1151.2727272727273,939.0
25.4.02:00,1288.0,1157.4545454545455,934.0
25.4.03:00,1314.0,1175.090909090909,942.0
25.4.04:00,1414.0,1234.2727272727273,944.0
25.4.05:00,1636.0,1388.0,963.0
25.4.06:00,1890.0,1563.1818181818182,999.0
25.4.07:00,2004.0,1633.0,1044.0
25.4.08:00,2027.0,1638.0,1062.0
25.4.09:00,2065.0,1673.6363636363637,1079.0
25.4.10:00,2081.0,1665.0,1091.0
25.4.11:00,2052.0,1644.8181818181818,1080.0
25.4.12:00,2046.0,1635.4545454545455,1059.0
25.4.13:00,2020.0,1607.090909090909,1050.0
25.4.14:00,1962.0,1570.2727272727273,1020.0
25.4.15:00,1817.0,1475.0,1019.0
25.4.16:00,1702.0,1416.0,1020.0
25.4.17:00,1635.0,1373.909090909091,1023.0
25.4.18:00,1585.0,1340.8181818181818,1012.0
